1.000,62.000,28.000,4.000,0.219,0.006,0.171,0.142,0.035,0.018,0.034,0.054,0.083,0.057,0.001,0.037,0.006,0.017,0.009,0.001,0.101,0.004,0.002,0.003
0.000,57.000,23.000,4.000,0.221,0.005,0.188,0.144,0.033,0.019,0.033,0.047,0.072,0.055,0.001,0.035,0.005,0.016,0.007,0.001,0.108,0.005,0.003,0.005
1.000,43.000,3.000,3.000,0.337,0.002,0.191,0.133,0.029,0.019,0.030,0.036,0.029,0.022,0.000,0.023,0.003,0.010,0.004,0.000,0.111,0.010,0.003,0.006
0.000,69.000,14.000,3.000,0.301,0.003,0.223,0.153,0.033,0.015,0.028,0.038,0.029,0.018,0.000,0.012,0.002,0.008,0.005,0.000,0.120,0.004,0.004,0.004
1.000,75.000,3.000,3.000,0.291,0.003,0.209,0.152,0.034,0.018,0.031,0.043,0.037,0.019,0.001,0.016,0.003,0.007,0.007,0.000,0.113,0.008,0.004,0.003
1.000,63.000,33.000,3.000,0.321,0.006,0.198,0.146,0.034,0.010,0.026,0.043,0.040,0.022,0.000,0.015,0.001,0.011,0.007,0.001,0.113,0.000,0.003,0.003
1.000,89.000,3.000,3.000,0.271,0.004,0.216,0.160,0.037,0.018,0.032,0.046,0.040,0.017,0.001,0.013,0.004,0.006,0.008,0.000,0.113,0.007,0.004,0.002
1.000,64.000,23.000,4.000,0.214,0.006,0.173,0.143,0.035,0.019,0.035,0.054,0.082,0.056,0.001,0.037,0.006,0.016,0.009,0.001,0.101,0.006,0.003,0.003
0.000,71.000,16.000,2.000,0.383,0.002,0.240,0.151,0.030,0.008,0.020,0.027,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.126,0.000,0.004,0.004
1.000,61.000,23.000,3.000,0.320,0.005,0.198,0.144,0.033,0.013,0.028,0.042,0.038,0.022,0.000,0.017,0.002,0.011,0.006,0.001,0.112,0.002,0.003,0.004
1.000,58.000,14.000,3.000,0.320,0.004,0.198,0.142,0.032,0.016,0.029,0.040,0.035,0.021,0.000,0.018,0.003,0.010,0.006,0.000,0.112,0.006,0.003,0.004
0.000,59.000,14.000,3.000,0.315,0.003,0.217,0.148,0.031,0.015,0.027,0.036,0.027,0.019,0.000,0.014,0.002,0.009,0.005,0.000,0.119,0.004,0.004,0.005
0.000,92.000,14.000,3.000,0.268,0.004,0.235,0.167,0.037,0.014,0.029,0.043,0.035,0.016,0.000,0.007,0.002,0.005,0.008,0.000,0.121,0.002,0.005,0.002
1.000,48.000,3.000,3.000,0.330,0.002,0.194,0.136,0.030,0.019,0.030,0.037,0.030,0.021,0.000,0.022,0.003,0.010,0.004,0.000,0.111,0.010,0.003,0.006
1.000,53.000,19.000,3.000,0.329,0.004,0.194,0.140,0.032,0.014,0.028,0.040,0.035,0.022,0.000,0.019,0.002,0.011,0.005,0.000,0.112,0.004,0.003,0.005
1.000,48.000,33.000,3.000,0.342,0.005,0.190,0.137,0.032,0.011,0.026,0.040,0.037,0.024,0.000,0.018,0.001,0.013,0.005,0.001,0.112,0.000,0.002,0.005
0.000,67.000,28.000,3.000,0.309,0.005,0.219,0.153,0.033,0.011,0.026,0.039,0.032,0.019,0.000,0.011,0.001,0.009,0.006,0.000,0.120,0.000,0.004,0.004
